Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
St. Vincent and the Grenadines,VCT,"Population, female",SP.POP.TOTL.FE.IN,51659,51348,51022,50691,50472,50257,49946,49658,49380,49104
St. Vincent and the Grenadines,VCT,"Population, male",SP.POP.TOTL.MA.IN,54690,54315,53904,53476,53054,52584,52100,51665,51236,50820
St. Vincent and the Grenadines,VCT,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.141,14.13,13.678,13.26,12.835,12.638,12.393,12.158,..,11.8
St. Vincent and the Grenadines,VCT,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.979,10.916,11.1,11.288,12.927,12.724,11.45,11.499,..,11.572
Sub-Saharan Africa,SSF,Rural population (% of total population),SP.RUR.TOTL.ZS,59.69657447,59.22528682,58.74353264,58.29309031,57.83316101,57.35130244,56.84452291,56.36077153,55.85077724,55.34168297
Sub-Saharan Africa,SSF,Urban population,SP.URB.TOTL,424324196,440750857,457945548,475173338,492936866,511362972,530470822,549806256,569986315,590733382
Sub-Saharan Africa,SSF,"Population, female",SP.POP.TOTL.FE.IN,528639328,542673154,557126455,571736278,586557630,601532282,616603804,631918978,647467061,663309290
Sub-Saharan Africa,SSF,"Population, male",SP.POP.TOTL.MA.IN,524184816,538268493,552870545,567579340,582457821,597479643,612604769,627970981,643577903,659475409
Sub-Saharan Africa,SSF,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,36.20643782,35.68850539,35.17932795,34.67780086,34.17577786,33.8516334,33.49482729,33.15740406,..,32.36980751
Sub-Saharan Africa,SSF,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.451904834,9.280887436,8.922105387,8.777224085,8.721050977,8.92048252,8.496481868,8.05482122,..,7.910828439
Sub-Saharan Africa (excluding high income),SSA,Rural population (% of total population),SP.RUR.TOTL.ZS,57.39252513,56.91448976,56.43084614,55.97984794,55.50700835,55.02140275,54.52508417,54.01931138,53.51172391,52.99693254
Sub-Saharan Africa (excluding high income),SSA,Urban population,SP.URB.TOTL,403071530,418437567,434487323,450537723,467176112,484317878,501908649,520077679,538735821,558015266
Sub-Saharan Africa (excluding high income),SSA,"Population, female",SP.POP.TOTL.FE.IN,475417572,487974953,500926672,513996826,527222001,540576759,554006907,567659768,581520174,595657791
Sub-Saharan Africa (excluding high income),SSA,"Population, male",SP.POP.TOTL.MA.IN,470593733,483204370,496309414,509483784,522777317,536197320,549697501,563418726,577343669,591531256
Sub-Saharan Africa (excluding high income),SSA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,36.53291955,35.96885008,35.38278213,34.80719152,34.27555469,33.96387143,33.61994144,33.30226199,..,32.54738424
Sub-Saharan Africa (excluding high income),SSA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.728768782,9.562758612,9.180996906,9.036950628,8.98376198,9.179349749,8.769600605,8.293245428,..,8.151678459
Sub-Saharan Africa (IDA & IBRD countries),TSS,Rural population (% of total population),SP.RUR.TOTL.ZS,59.69657447,59.22528682,58.74353264,58.29309031,57.83316101,57.35130244,56.84452291,56.36077153,55.85077724,55.34168297
Sub-Saharan Africa (IDA & IBRD countries),TSS,Urban population,SP.URB.TOTL,424324196,440750857,457945548,475173338,492936866,511362972,530470822,549806256,569986315,590733382
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, female",SP.POP.TOTL.FE.IN,528639328,542673154,557126455,571736278,586557630,601532282,616603804,631918978,647467061,663309290
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, male",SP.POP.TOTL.MA.IN,524184816,538268493,552870545,567579340,582457821,597479643,612604769,627970981,643577903,659475409
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,36.20643782,35.68850539,35.17932795,34.67780086,34.17577786,33.8516334,33.49482729,33.15740406,..,32.36980751
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.451904834,9.280887436,8.922105387,8.777224085,8.721050977,8.92048252,8.496481868,8.05482122,..,7.910828439
Sudan,SDN,Rural population (% of total population),SP.RUR.TOTL.ZS,65.81180412,65.71277743,65.61794578,65.52723142,65.44055662,65.35784366,65.27901479,65.2039923,65.13269845,65.0650555
Sudan,SDN,Urban population,SP.URB.TOTL,14106013,14645549,15207387,15701717,16170098,16651419,17146384,17412893,17590192,18048142
Sudan,SDN,"Population, female",SP.POP.TOTL.FE.IN,20768693,21503504,22269141,22935758,23565489,24214787,24882915,25221195,25436214,26057109
Sudan,SDN,"Population, male",SP.POP.TOTL.MA.IN,20491199,21210802,21961455,22612417,23223742,23852137,24500431,24821596,25012749,25605038
Sudan,SDN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,35.412,35.023,35.074,34.909,34.48,33.913,33.535,33.612,..,32.063
Sudan,SDN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.948,6.741,6.646,6.549,6.786,6.996,6.522,6.404,..,6.238
Suriname,SUR,Rural population (% of total population),SP.RUR.TOTL.ZS,33.8573533,33.89535329,33.93069396,33.96295077,33.99169922,34.01460266,34.10145569,34.24375916,34.23581428,34.21131636
Suriname,SUR,Urban population,SP.URB.TOTL,388758,392472,396094,400031,404180,407721,410656,413532,417228,420949
Suriname,SUR,"Population, female",SP.POP.TOTL.FE.IN,292071,295365,298574,301924,305402,308474,311399,314537,317505,320340
Suriname,SUR,"Population, male",SP.POP.TOTL.MA.IN,295686,298348,300939,303844,306915,309422,311765,314349,316926,319510
Suriname,SUR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.942,18.448,18.092,17.869,17.692,17.577,17.47,17.298,..,16.967
Suriname,SUR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.069,7.041,7.061,7.034,6.848,9.013,6.687,6.649,..,6.91
Sweden,SWE,Rural population (% of total population),SP.RUR.TOTL.ZS,13,12.76262621,12.52625691,12.29115798,12.05759531,11.8258348,11.59614235,11.36878384,11.14402517,10.92213222
Sweden,SWE,Urban population,SP.URB.TOTL,8633084,8774072,8900641,9015493,9105066,9184054,9270860,9338745,9391818,9452709
Sweden,SWE,"Population, female",SP.POP.TOTL.FE.IN,4950928,5009664,5062643,5109760,5144095,5173965,5207363,5230587,5246154,5265526
Sweden,SWE,"Population, male",SP.POP.TOTL.MA.IN,4972157,5048034,5112571,5169127,5209347,5241846,5279578,5306045,5323555,5346211
Sweden,SWE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.8,11.5,11.4,11.1,10.9,11,10,9.5,..,9.102
Sweden,SWE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.2,9.1,9.1,8.6,9.5,8.8,9,9,..,9.07
Switzerland,CHE,Rural population (% of total population),SP.RUR.TOTL.ZS,23.32733242,22.08737263,20.70777984,19.22070927,17.65831615,15.79935224,15.07937337,14.81457873,14.538463,14.27278422
Switzerland,CHE,Urban population,SP.URB.TOTL,6420062,6585051,6751200,6927050,7112812,7329284,7453558,7571980,7696309,7754142
Switzerland,CHE,"Population, female",SP.POP.TOTL.FE.IN,4225870,4261877,4292491,4322164,4352266,4383967,4419358,4474532,4531829,4550344
Switzerland,CHE,"Population, male",SP.POP.TOTL.MA.IN,4147468,4189963,4221838,4253116,4285901,4320579,4357730,4414290,4473753,4494791
Switzerland,CHE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.5,10.3,10.3,10,9.9,10.3,9.4,9,..,9.124
Switzerland,CHE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.8,7.9,7.9,7.9,8.8,8.2,8.5,8.1,..,8.48
Syrian Arab Republic,SYR,Rural population (% of total population),SP.RUR.TOTL.ZS,24.84599037,25.46044037,25.93873976,26.17512117,26.58749689,26.98749924,27.38750076,27.83261969,27.92386542,27.91637138
Syrian Arab Republic,SYR,Urban population,SP.URB.TOTL,14424936,14329983,14499599,15025972,15452913,15791756,16310345,17027621,17783172,18468133
Syrian Arab Republic,SYR,"Population, female",SP.POP.TOTL.FE.IN,9568019,9597669,9785124,10178472,10528436,10818054,11233661,11799042,12331590,12794815
Syrian Arab Republic,SYR,"Population, male",SP.POP.TOTL.MA.IN,9625815,9626999,9792721,10175062,10520993,10810785,11228512,11795581,12341170,12825612
Syrian Arab Republic,SYR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,19.619,19.585,18.932,19.717,20.64,21.172,21.234,22.107,..,23.475
Syrian Arab Republic,SYR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.323,7.246,6.544,5.284,5.058,4.964,4.773,5.039,..,4.842
Tajikistan,TJK,Rural population (% of total population),SP.RUR.TOTL.ZS,73.62814903,73.7268486,73.76612473,73.86992645,73.80745577,73.80084748,73.80428734,73.81098724,73.82119363,73.83523729
Tajikistan,TJK,Urban population,SP.URB.TOTL,2338031,2387164,2441674,2490187,2553592,2611245,2667306,2720986,2772578,2822323
Tajikistan,TJK,"Population, female",SP.POP.TOTL.FE.IN,4540016,4648404,4756694,4865797,4973756,5080941,5186644,5288457,5386930,5482654
Tajikistan,TJK,"Population, male",SP.POP.TOTL.MA.IN,4325615,4437542,4550639,4664169,4775554,4885967,4995578,5101342,5203997,5304080
Tajikistan,TJK,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,30.941,29.65,29.459,29.168,28.361,27.744,27.043,26.124,..,24.522
Tajikistan,TJK,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.162,4.953,4.898,4.843,5.85,5.385,4.618,4.581,..,4.612
Tanzania,TZA,Rural population (% of total population),SP.RUR.TOTL.ZS,68.24226968,67.70129867,67.1712577,66.65247415,66.1452754,65.64998882,65.17652636,64.52519806,63.83155411,63.11668841
Tanzania,TZA,Urban population,SP.URB.TOTL,17093285,17975161,18855892,19733362,20642173,21582254,22534904,23632464,24797143,26019651
Tanzania,TZA,"Population, female",SP.POP.TOTL.FE.IN,27200908,28094171,28981818,29860889,30768333,31701548,32646077,33603791,34576910,35568490
Tanzania,TZA,"Population, male",SP.POP.TOTL.MA.IN,26623105,27558719,28455327,29314002,30204465,31128864,32065744,33013815,33983247,34977375
Tanzania,TZA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,37.632,37.611,37.335,36.883,36.437,36.015,35.637,35.222,..,34.294
Tanzania,TZA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.8,6.581,6.382,6.183,5.909,6.091,5.844,5.791,..,5.656
Thailand,THA,Rural population (% of total population),SP.RUR.TOTL.ZS,52.11989044,50.76880264,45.41562653,44.07338333,42.76412201,41.49122238,40.25762558,39.06580734,38.13106616,37.20066229
Thailand,THA,Urban population,SP.URB.TOTL,33927770,35033012,38960186,39999986,41004632,41966785,42856389,43691300,44340234,44976800
Thailand,THA,"Population, female",SP.POP.TOTL.FE.IN,36051319,36238464,36384841,36498738,36601089,36686198,36730034,36752428,36772621,36783262
Thailand,THA,"Population, male",SP.POP.TOTL.MA.IN,34808522,34921723,34991238,35023533,35040395,35041134,35005295,34950007,34895390,34836601
Thailand,THA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.111,9.765,9.4,9.056,8.792,8.544,8.38,8.245,..,7.992
Thailand,THA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.918,7.029,7.167,7.422,7.618,7.744,9.231,8.888,..,9.129
Timor-Leste,TLS,Rural population (% of total population),SP.RUR.TOTL.ZS,70.55370924,70.63990032,70.75138249,70.88512448,71.03809501,71.20726283,71.41427077,71.40452817,71.33589258,71.2135681
Timor-Leste,TLS,Urban population,SP.URB.TOTL,361692,367501,373200,378769,384050,388742,391423,395843,401480,408340
Timor-Leste,TLS,"Population, female",SP.POP.TOTL.FE.IN,604598,616910,629726,642976,656360,669265,679188,686512,694510,703273
Timor-Leste,TLS,"Population, male",SP.POP.TOTL.MA.IN,623714,634793,646233,657969,669693,680874,690107,697774,706128,715244
Timor-Leste,TLS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,26.15,25.251,24.481,23.855,23.352,22.73,22.424,22.077,..,21.602
Timor-Leste,TLS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.606,7.559,7.513,7.477,7.39,7.842,7.362,7.271,..,7.16
Togo,TGO,Rural population (% of total population),SP.RUR.TOTL.ZS,59.85141217,59.41905366,58.98667173,58.5542688,58.12184727,57.68940955,57.2667672,56.7503147,56.18515084,55.60501079
Togo,TGO,Urban population,SP.URB.TOTL,3154992,3269664,3387200,3507580,3630719,3756495,3884339,4024096,4169086,4315907
Togo,TGO,"Population, female",SP.POP.TOTL.FE.IN,3913401,4010956,4109833,4209914,4311314,4413810,4517484,4622682,4726032,4827151
Togo,TGO,"Population, male",SP.POP.TOTL.MA.IN,3944888,4046184,4148945,4253154,4358406,4464569,4572254,4681655,4789204,4894457
Togo,TGO,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,34.409,33.923,33.413,32.925,32.454,32.015,31.535,31.142,..,30.453
Togo,TGO,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.039,8.814,8.598,8.394,8.386,8.293,7.872,7.702,..,7.61
Tonga,TON,Rural population (% of total population),SP.RUR.TOTL.ZS,76.87229615,77.02886993,77.29828611,77.67118444,78.12337932,78.7419961,78.85278055,78.85205546,78.84947289,78.84385938
Tonga,TON,Urban population,SP.URB.TOTL,24405,24201,23966,23595,23124,22425,22213,22120,22034,21948
Tonga,TON,"Population, female",SP.POP.TOTL.FE.IN,53453,53568,53944,54269,54564,54769,54891,55007,54962,54743
Tonga,TON,"Population, male",SP.POP.TOTL.MA.IN,52071,51788,51623,51400,51140,50721,50151,49590,49213,48999
Tonga,TON,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,25.229,24.514,24.144,23.849,23.634,23.507,23.35,23.117,..,22.795
Tonga,TON,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.386,6.363,6.401,6.426,6.459,6.701,6.476,6.442,..,6.472
Trinidad and Tobago,TTO,Rural population (% of total population),SP.RUR.TOTL.ZS,46.07224769,46.07068132,46.06854811,46.06576053,46.06223104,46.05787211,46.05259621,46.04631579,46.03894332,46.03039126
Trinidad and Tobago,TTO,Urban population,SP.URB.TOTL,730125,731623,733033,735655,737181,737690,736816,737822,738367,740138
Trinidad and Tobago,TTO,"Population, female",SP.POP.TOTL.FE.IN,685841,687404,686247,687848,691070,691550,690401,691204,691904,693919
Trinidad and Tobago,TTO,"Population, male",SP.POP.TOTL.MA.IN,668054,669229,672946,676137,675655,676008,675404,676306,676429,677479
Trinidad and Tobago,TTO,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.804,12.491,12.06,12.088,11.647,11.291,10.987,10.708,..,10.281
Trinidad and Tobago,TTO,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.312,7.494,7.742,7.948,8.312,9.762,8.225,8.368,..,8.953
Tunisia,TUN,Rural population (% of total population),SP.RUR.TOTL.ZS,31.93766435,31.71221924,31.45147597,31.17936174,30.89568336,30.60024762,30.29286135,29.97333135,29.64146443,29.2970674
Tunisia,TUN,Urban population,SP.URB.TOTL,7846685,7955867,8065086,8172507,8274590,8361714,8448041,8543555,8637994,8730803
Tunisia,TUN,"Population, female",SP.POP.TOTL.FE.IN,5798235,5863678,5925699,5985004,6039342,6082035,6122300,6167026,6208686,6246900
Tunisia,TUN,"Population, male",SP.POP.TOTL.MA.IN,5730439,5786820,5839815,5890077,5934715,5966587,5997034,6033405,6068423,6101673
Tunisia,TUN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.954,18.168,17.344,16.82,15.787,13.999,14.124,13.748,..,12.998
Tunisia,TUN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.041,6.068,6.087,6.099,6.648,8.348,6.159,6.071,..,6.215
Turkiye,TUR,Rural population (% of total population),SP.RUR.TOTL.ZS,11.89790414,11.96795273,11.83442504,11.33818471,11.0696885,10.82379518,10.96188354,10.97815532,10.65568771,10.50594
Turkiye,TUR,Urban population,SP.URB.TOTL,69845546,70700912,71773129,73216431,74154256,75039385,75664514,75958748,76406060,76722642
Turkiye,TUR,"Population, female",SP.POP.TOTL.FE.IN,39553942,40082878,40641328,41243483,41670659,42082196,42526426,42719404,42833032,42956812
Turkiye,TUR,"Population, male",SP.POP.TOTL.MA.IN,39724020,40229820,40765876,41335957,41714021,42065122,42453487,42606561,42685629,42772500
Turkiye,TUR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.6,16.2,15.4,14.4,13.4,12.9,12.2,11.2,..,12.012
Turkiye,TUR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.3,5.3,5.2,5.3,6.1,6.7,5.9,6.2,..,6.57
Turkmenistan,TKM,Rural population (% of total population),SP.RUR.TOTL.ZS,52.97729748,52.96651426,52.95760513,52.95054375,52.94530381,52.94185897,52.94078966,52.93211249,52.91247461,52.89463917
Turkmenistan,TKM,Urban population,SP.URB.TOTL,2990663,3060498,3130918,3201219,3270260,3337384,3402472,3466285,3528974,3588885
Turkmenistan,TKM,"Population, female",SP.POP.TOTL.FE.IN,3245208,3320500,3396409,3472187,3546701,3619307,3688063,3753089,3816376,3877187
Turkmenistan,TKM,"Population, male",SP.POP.TOTL.MA.IN,3114833,3186561,3259115,3331757,3403211,3472736,3542130,3611349,3678122,3741660
Turkmenistan,TKM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,26.941,26.272,25.502,24.839,24.12,23.348,22.635,21.74,..,20.034
Turkmenistan,TKM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.095,6.076,6.039,5.986,6.276,6.044,5.787,5.781,..,5.88
Turks and Caicos Islands,TCA,Rural population (% of total population),SP.RUR.TOTL.ZS,7.853309552,7.58441312,7.319740341,7.059514568,6.803959156,6.55329746,6.307752835,6.067548634,5.832908214,5.604054928
Turks and Caicos Islands,TCA,Urban population,SP.URB.TOTL,35306,36886,38517,40119,41366,42278,42955,43395,43821,44229
Turks and Caicos Islands,TCA,"Population, female",SP.POP.TOTL.FE.IN,19030,19843,20682,21500,22123,22570,22884,23065,23244,23416
Turks and Caicos Islands,TCA,"Population, male",SP.POP.TOTL.MA.IN,19285,20070,20877,21666,22263,22673,22963,23133,23291,23439
Turks and Caicos Islands,TCA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.785,12.692,12.511,12.066,11.671,11.198,10.981,10.738,..,10.325
Turks and Caicos Islands,TCA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.662,6.796,6.92,7.04,7.389,7.713,7.372,7.401,..,7.407
Tuvalu,TUV,Rural population (% of total population),SP.RUR.TOTL.ZS,40.52552317,40.04687251,39.44035904,38.75934708,38.07873895,37.39017036,36.69342319,35.98827933,35.27452066,34.55192905
Tuvalu,TUV,Urban population,SP.URB.TOTL,6501,6516,6511,6480,6439,6382,6326,6283,6243,6212
Tuvalu,TUV,"Population, female",SP.POP.TOTL.FE.IN,5324,5283,5224,5154,5077,4981,4882,4795,4710,4633
Tuvalu,TUV,"Population, male",SP.POP.TOTL.MA.IN,5606,5586,5527,5427,5322,5213,5110,5021,4936,4859
Tuvalu,TUV,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,23.76,24.284,24.927,24.867,24.632,24.35,24.084,23.075,..,21.204
Tuvalu,TUV,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.335,9.255,9.18,9.19,9.177,9.593,9.066,9.138,..,9.357
Uganda,UGA,Rural population (% of total population),SP.RUR.TOTL.ZS,74.30464329,73.58607394,72.8719525,72.16302182,71.46002477,70.76370422,70.07480303,69.39406406,68.72223018,68.06004425
Uganda,UGA,Urban population,SP.URB.TOTL,9969581,10612426,11275998,11969800,12688060,13422655,14158424,14891808,15643605,16412312
Uganda,UGA,"Population, female",SP.POP.TOTL.FE.IN,19614061,20302070,20994867,21710133,22437739,23163441,23862969,24533989,25209966,25889256
Uganda,UGA,"Population, male",SP.POP.TOTL.MA.IN,19185091,19875318,20570964,21289504,22019413,22747489,23449750,24122612,24805126,25495638
Uganda,UGA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.279,37.944,37.673,37.212,36.803,36.342,35.8,35.201,..,33.756
Uganda,UGA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.073,5.82,5.613,5.42,5.373,5.339,5.035,4.842,..,4.708
Ukraine,UKR,Rural population (% of total population),SP.RUR.TOTL.ZS,30.78977584,30.73668915,30.68420072,30.64723513,30.61608995,30.59729673,30.57654088,30.5245545,30.46843568,30.40450754
Ukraine,UKR,Urban population,SP.URB.TOTL,31571512,31470506,31336915,31179240,31000741,30744454,28497473,26215056,26324804,27128585
Ukraine,UKR,"Population, female",SP.POP.TOTL.FE.IN,24365768,24262827,24138295,24004328,23859257,23654574,21931325,20188500,20262170,20842863
Ukraine,UKR,"Population, male",SP.POP.TOTL.MA.IN,21251064,21173214,21070612,20953130,20820757,20644066,19117441,17544336,17598051,18137513
Ukraine,UKR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.614,8.779,8.125,7.823,7.555,6.977,5.679,5.625,..,5.649
Ukraine,UKR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.589,12.265,13.157,13.079,14.438,17.134,14.188,13.13,..,13.345
United Arab Emirates,ARE,Rural population (% of total population),SP.RUR.TOTL.ZS,15.49060083,15.31332428,15.13981942,14.97017366,14.80447443,14.64280915,14.48526523,14.3319301,14.18289117,14.03823587
United Arab Emirates,ARE,Urban population,SP.URB.TOTL,7550995,7810843,7931627,8031735,8009264,8173081,8615590,8981227,9428211,9665117
